time_s_	ZT	GammaT	P_C17_bar_	U_P_C17_bar_	TT_TCJ11_celsius_	U_TT_TCJ11_celsius_	P_1_EMPTY_bar_	P_2_EMPTY_bar_	P_A40_bar_	P_4_EMPTY_bar_	P_5_EMPTY_bar_	P_6_EMPTY_bar_	P_P35_bar_	P_R21_bar_	P_Q21_bar_	P_D14_bar_	P_T14_bar_	P_S14_bar_	P_F10_bar_	P_G7_bar_	P_H7_bar_	P_I7_bar_	U_P_1_EMPTY_bar_	U_P_2_EMPTY_bar_	U_P_A40_bar_	U_P_4_EMPTY_bar_	U_P_5_EMPTY_bar_	U_P_6_EMPTY_bar_	U_P_P35_bar_	U_P_R21_bar_	U_P_Q21_bar_	U_P_D14_bar_	U_P_T14_bar_	U_P_S14_bar_	U_P_F10_bar_	U_P_G7_bar_	U_P_H7_bar_	U_P_I7_bar_	Pratio_1_EMPTY	Pratio_2_EMPTY	Pratio_A40	Pratio_4_EMPTY	Pratio_5_EMPTY	Pratio_6_EMPTY	Pratio_P35	Pratio_R21	Pratio_Q21	Pratio_D14	Pratio_T14	Pratio_S14	Pratio_F10	Pratio_G7	Pratio_H7	Pratio_I7	U_Pratio_1_EMPTY	U_Pratio_2_EMPTY	U_Pratio_A40	U_Pratio_4_EMPTY	U_Pratio_5_EMPTY	U_Pratio_6_EMPTY	U_Pratio_P35	U_Pratio_R21	U_Pratio_Q21	U_Pratio_D14	U_Pratio_T14	U_Pratio_S14	U_Pratio_F10	U_Pratio_G7	U_Pratio_H7	U_Pratio_I7
44.351574	0.779458100631507	0.77601383012409	8.891458	0.017813	227.565451	1.136371	0	0	8.574297	0	0	0	5.30458	3.598827	2.398287	1.726889	1.795018	2.007809	2.081241	1.634976	1.041273	0.705335	0	0	0.035124	0	0	0	0.028381	0.012726	0.016823	0.011068	0.014511	0.019344	0.014926	0.011509	0.019659	0.007135	0	0	0.964329697109293	0	0	0	0.596592819760269	0.404751054326523	0.269729328980691	0.194218878388674	0.201881176293022	0.225813246826336	0.234071959851804	0.183881653605067	0.117109364965791	0.0793272599386962	0	0	0.00439741499785931	0	0	0	0.00340837112247835	0.00164499899727841	0.00196769381567685	0.00130418462541681	0.00168138385989388	0.00222210874143961	0.00174295736460687	0.00134578941662771	0.00222341143285796	0.00081804121976395
44.45169	0.779953625512165	0.776655377949835	8.874253	0.015481	227.552033	1.136043	0	0	8.558449	0	0	0	5.294689	3.592997	2.397183	1.721728	1.805745	1.999637	2.07662	1.631832	1.038993	0.703418	0	0	0.033128	0	0	0	0.027178	0.013127	0.01664	0.009697	0.009244	0.01729	0.014406	0.011164	0.019393	0.007169	0	0	0.964413455419853	0	0	0	0.596634894227154	0.404878810644682	0.270127863156482	0.194013851081325	0.20348135217691	0.225330177086454	0.234005048086864	0.183883871690383	0.117079488267914	0.0792650378572709	0	0	0.00409464557752957	0	0	0	0.00323459856850277	0.00163919726035732	0.00193339448023342	0.00114392748988451	0.0011004862853918	0.00198759084671224	0.00167388785928593	0.00129827550494972	0.00219483443620752	0.000819591465581493
44.551807	0.780325751674176	0.777117720703019	8.859221	0.017129	227.511179	1.136277	0	0	8.545583	0	0	0	5.285969	3.586023	2.388516	1.72099	1.7866	2.000346	2.073341	1.636612	1.037021	0.702495	0	0	0.033872	0	0	0	0.027268	0.013141	0.017619	0.009709	0.017532	0.017188	0.014355	0.008863	0.019353	0.007098	0	0	0.964597564503696	0	0	0	0.59666295716068	0.404778591706878	0.269607903448847	0.194259743604996	0.201665586624377	0.225792538644199	0.234031976400634	0.184735429898408	0.117055551498264	0.0792953466224626	0	0	0.00425398344254551	0	0	0	0.00328701476128898	0.0016771168556414	0.00205595661712191	0.00115849580847498	0.00201700162696733	0.00198863601468794	0.00168234053734251	0.00106227613377132	0.00219619624541687	0.000815736143342453
44.651923	0.780600775795713	0.777446804820818	8.846725	0.016512	227.460661	1.136572	0	0	8.533903	0	0	0	5.27569	3.581859	2.38287	1.71939	1.778849	1.994094	2.068603	1.633523	1.033644	0.701498	0	0	0.034605	0	0	0	0.028848	0.01308	0.0168	0.011049	0.020618	0.018229	0.014376	0.011365	0.019633	0.007268	0	0	0.964639796082731	0	0	0	0.59634384475611	0.404879658856809	0.269350522368447	0.194353277625336	0.201074295855246	0.225404768431256	0.233826981170998	0.184647199952525	0.116839169297113	0.0792946542364547	0	0	0.00430608716609137	0	0	0	0.00344559634191585	0.00166044189246069	0.00196442571067646	0.00130055047823214	0.00236060371353551	0.00210304673614834	0.00168259325897253	0.00133008085191123	0.00222992820955677	0.000834771427445584
44.75204	0.78094522507015	0.77788282134682	8.833719	0.017272	227.43614	1.135948	0	0	8.521663	0	0	0	5.269031	3.574137	2.381182	1.716394	1.784464	1.99135	2.064819	1.623719	1.030573	0.700099	0	0	0.034657	0	0	0	0.027269	0.013905	0.017781	0.010253	0.025887	0.019946	0.014609	0.009739	0.019684	0.007123	0	0	0.964674447987309	0	0	0	0.596468033452275	0.404601617959548	0.269556004668023	0.194300271493807	0.202005972795829	0.225426006872077	0.233742889036882	0.183809220103107	0.116663547934907	0.0792530303488259	0	0	0.0043531150603898	0	0	0	0.00329987748172506	0.00176169249187941	0.00208071242998778	0.00122125852550308	0.00295697299073825	0.00230055632330217	0.00171576435495403	0.00115957919131178	0.00223992496025185	0.000821096676447998
44.852156	0.781436806557933	0.778525121505385	8.817418	0.018066	227.434489	1.138099	0	0	8.503823	0	0	0	5.259391	3.56397	2.369445	1.72423	1.765202	2.00091	2.059381	1.62272	1.031169	0.700093	0	0	0.034205	0	0	0	0.02694	0.013877	0.017495	0.010094	0.009482	0.017255	0.015014	0.009229	0.019365	0.007473	0	0	0.964434599788736	0	0	0	0.596477449520937	0.404196557314171	0.268723224871499	0.195548175214105	0.200194886983922	0.226926975674738	0.233558282027687	0.184035734724156	0.116946820486451	0.0793988671059941	0	0	0.00435353872784731	0	0	0	0.00329067463066757	0.00177841073384362	0.00205911657127294	0.00121286746539516	0.00115094342830402	0.00201139826719879	0.00176873124517299	0.00111252762805257	0.00220925358753762	0.000862998794480691
44.952273	0.781852163086769	0.779081416380401	8.805207	0.015741	227.456312	1.1393	0	0	8.49371	0	0	0	5.250781	3.558469	2.369186	1.715624	1.777167	1.986674	2.05561	1.616579	1.027144	0.697411	0	0	0.033978	0	0	0	0.027756	0.01225	0.017015	0.012693	0.014759	0.018788	0.014331	0.008896	0.019688	0.007179	0	0	0.964623546044971	0	0	0	0.59632680980697	0.404132350324075	0.269066473962509	0.194841983839789	0.20183137091496	0.225624905808574	0.233453909715013	0.183593525967078	0.11665188563994	0.0792043844057272	0	0	0.00422663870858882	0	0	0	0.00332760980901962	0.0015676268637276	0.00199134592896247	0.001483018417794	0.00171456185884478	0.0021715259743694	0.00168021616118342	0.00106228520405961	0.00224565336709622	0.00082751672617813
45.052389	0.782233816138879	0.779564979126498	8.790936	0.018881	227.431542	1.135937	0	0	8.48012	0	0	0	5.242407	3.554731	2.36449	1.710345	1.764302	1.986311	2.056877	1.622812	1.028164	0.696995	0	0	0.035431	0	0	0	0.027759	0.013547	0.020302	0.009661	0.014631	0.017445	0.014651	0.008072	0.019657	0.007144	0	0	0.964643582890377	0	0	0	0.596342300751592	0.404363198640054	0.268969083610664	0.194557780877941	0.20069558008385	0.225949887475008	0.233977019056901	0.184600593156406	0.116957284184528	0.0792856414834552	0	0	0.00453173988737309	0	0	0	0.00340755775733209	0.00176889883767351	0.00238058011382727	0.00117573571908124	0.0017192415390186	0.00204290744364343	0.00174071913407088	0.00100016139059443	0.00225011873885136	0.000830305096956061
45.152505	0.782630839444092	0.780066851200582	8.775982	0.018609	227.404239	1.13909	0	0	8.464684	0	0	0	5.231323	3.549657	2.359977	1.708893	1.756432	1.980209	2.050687	1.623753	1.025393	0.696393	0	0	0.034862	0	0	0	0.027316	0.013055	0.016567	0.009716	0.008909	0.018424	0.015255	0.009019	0.019862	0.007401	0	0	0.964528414028196	0	0	0	0.596095456895878	0.404474052020617	0.268913154106287	0.194723849707075	0.200140793360789	0.225639592241643	0.233670374437869	0.185022371285629	0.116840827613366	0.0793521454351205	0	0	0.00446801888693183	0	0	0	0.00335944332598757	0.00171711760359017	0.00197200570714612	0.00118160310325812	0.00110029490288847	0.00215319744574433	0.00180750604463505	0.00110003280896395	0.00227674296439109	0.000859946616622411
45.252622	0.783023530478866	0.780566160297269	8.761543	0.017815	227.38251	1.137211	0	0	8.452235	0	0	0	5.222985	3.542256	2.356427	1.705853	1.755937	1.975727	2.046297	1.613812	1.02194	0.694681	0	0	0.033413	0	0	0	0.028209	0.012814	0.016608	0.010908	0.0119	0.018796	0.014384	0.008839	0.019406	0.007568	0	0	0.964697085890008	0	0	0	0.59612616179593	0.404295909978414	0.268951142509944	0.194697783255758	0.200414127968099	0.225499891971083	0.233554409308954	0.184192670172366	0.116639272329086	0.0792875181917158	0	0	0.00428849031246973	0	0	0	0.00344024580362454	0.00167772865566588	0.00197286436259202	0.00130641245694228	0.00141802343254173	0.00219373619700938	0.00170902463915917	0.0010761162442647	0.0022275678737378	0.000878690913990089
45.352738	0.783417591142144	0.78106513274815	8.746843	0.016205	227.357658	1.135988	0	0	8.43761	0	0	0	5.213458	3.537816	2.354998	1.698303	1.762507	1.966771	2.042566	1.606545	1.015448	0.693016	0	0	0.034832	0	0	0	0.026958	0.012898	0.016802	0.009664	0.00941	0.01708	0.01496	0.0106	0.01977	0.007096	0	0	0.964646330110189	0	0	0	0.596038822235634	0.404467760539431	0.269239770280546	0.194161825015037	0.201502073376646	0.22485495623964	0.233520368434645	0.183671411502413	0.116093086385568	0.0792304149051263	0	0	0.00436488096112279	0	0	0	0.00327387862625296	0.00165406488612812	0.00198462928126972	0.00116193930688591	0.00113874793593684	0.00199664601308972	0.00176420156355596	0.00125873378536815	0.00227045447219148	0.000824436849441954
45.452855	0.783713654319346	0.781428567231956	8.734511	0.026416	227.31988	1.136047	0	0	8.423078	0	0	0	5.205969	3.531132	2.349517	1.694251	1.753272	1.970741	2.043068	1.610057	1.021421	0.69214	0	0	0.033919	0	0	0	0.02715	0.01372	0.020859	0.010392	0.01044	0.020436	0.015314	0.008855	0.019631	0.007077	0	0	0.964344540867829	0	0	0	0.596022948508508	0.404273576391397	0.268992391216864	0.193972049494242	0.200729268072363	0.22562694122201	0.233907542162349	0.184332814968119	0.116940833894422	0.0792419861856033	0	0	0.00485656087790712	0	0	0	0.00359320842360833	0.00199053661541312	0.00252287525761224	0.00132652802344097	0.00134058865185653	0.00243716049595602	0.00189060986451762	0.00115696414453379	0.0022751774988264	0.000844933935441107
45.552971	0.784273983153601	0.782141424828186	8.714052	0.018584	227.291299	1.136986	0	0	8.404527	0	0	0	5.19407	3.523097	2.344734	1.692342	1.752554	1.966022	2.038164	1.603375	1.019343	0.691098	0	0	0.035963	0	0	0	0.02759	0.013312	0.016704	0.010523	0.014601	0.019075	0.014671	0.009262	0.019658	0.007138	0	0	0.964479785064399	0	0	0	0.596056805720232	0.404300662883352	0.269075052570262	0.194208388933185	0.20111814802115	0.225615132891105	0.233893945090068	0.183998787246163	0.116976924167999	0.07930845489561	0	0	0.00461118736017054	0	0	0	0.00341180376066445	0.00175418038493126	0.00200095360196115	0.0012766426520484	0.00172959548421104	0.00224125043199317	0.0017559419678323	0.0011330036450321	0.00226964862259936	0.000836416334553152
