Time_Iter,Outer_Iter,Inner_Iter,rms[Rho],rms[RhoU],rms[RhoV],rms[RhoE],rms[nu],
,0,0,1013,-2.734995137,-0.6257286132,-0.7994595135,3.361958152,-6.917871797
,0,0,1014,-2.73506806,-0.6255899545,-0.7990671429,3.361883743,-6.917836673
,0,0,1015,-2.735229477,-0.6261862452,-0.8014566288,3.361712718,-6.917801449
,0,0,1016,-2.735377137,-0.6263142288,-0.8020462906,3.361561972,-6.917766173
,0,0,1017,-2.735569274,-0.6271518314,-0.8052939462,3.361358331,-6.917730979
,0,0,1018,-2.7356901,-0.6271376377,-0.8056289876,3.361233491,-6.917695787
,0,0,1019,-2.735721689,-0.6273532644,-0.8065219848,3.36119647,-6.917660534
,0,0,1020,-2.735609039,-0.626578151,-0.8032685218,3.361321473,-6.917625307
,0,0,1021,-2.73542433,-0.6258617859,-0.7998178126,3.361528692,-6.917590113
,0,0,1022,-2.73548783,-0.6256921221,-0.79916297,3.361468217,-6.917554906
,0,0,1023,-2.735676025,-0.6261998148,-0.8010377977,3.361276986,-6.91751966
,0,0,1024,-2.735794618,-0.6264685507,-0.8023820397,3.361148586,-6.917484379
,0,0,1025,-2.736037205,-0.6273627247,-0.8062216336,3.360893352,-6.917449096
,0,0,1026,-2.736110229,-0.6272883171,-0.8062367618,3.360817081,-6.91741391
,0,0,1027,-2.736122722,-0.6274929584,-0.8068788861,3.360797719,-6.917378739
,0,0,1028,-2.735985122,-0.62668014,-0.8031646374,3.360948755,-6.917343498
,0,0,1029,-2.735720289,-0.6256755929,-0.7986567668,3.361242509,-6.917308281
,0,0,1030,-2.736140102,-0.6267117432,-0.8031875111,3.360798628,-6.917273118
,0,0,1031,-2.736179657,-0.6266948274,-0.8031396117,3.360766254,-6.917237947
,0,0,1032,-2.736322561,-0.626729493,-0.8035071912,3.360618284,-6.917202778
,0,0,1033,-2.73621626,-0.6265305444,-0.8018881861,3.360734651,-6.917167627
,0,0,1034,-2.736279463,-0.6267394267,-0.8031392363,3.360660682,-6.917132435
,0,0,1035,-2.736525845,-0.6274558796,-0.8066393421,3.360400571,-6.917097258
,0,0,1036,-2.736594644,-0.6274873439,-0.8066469606,3.360328849,-6.917062115
,0,0,1037,-2.736615178,-0.627502445,-0.8061175842,3.360319582,-6.917026971
,0,0,1038,-2.736561183,-0.626819691,-0.8034885883,3.360383052,-6.916991775
,0,0,1039,-2.736310384,-0.6263735881,-0.8015670364,3.360639439,-6.916956482
,0,0,1040,-2.736295569,-0.6260692237,-0.8000187939,3.360659928,-6.916921112
,0,0,1041,-2.736523491,-0.6269497286,-0.8032945836,3.360422658,-6.916885822
,0,0,1042,-2.736590789,-0.6267919867,-0.8030049989,3.360357408,-6.916850613
,0,0,1043,-2.736886293,-0.6276438614,-0.8066972332,3.36004813,-6.916815412
,0,0,1044,-2.736969064,-0.627667564,-0.8068525406,3.359965311,-6.916780148
,0,0,1045,-2.736885314,-0.6277967395,-0.8071063125,3.360051311,-6.916744841
,0,0,1046,-2.736827307,-0.627036688,-0.8039578448,3.360120044,-6.916709542
,0,0,1047,-2.736737468,-0.6266384474,-0.8018285331,3.360220822,-6.916674315
,0,0,1048,-2.736716268,-0.6263163648,-0.8004256088,3.360249262,-6.916639134
,0,0,1049,-2.736892638,-0.6271546133,-0.8037329449,3.360063818,-6.916603993
,0,0,1050,-2.736906925,-0.62697137,-0.8032075237,3.360047897,-6.916568861
,0,0,1051,-2.737203124,-0.6278089862,-0.806698327,3.359737683,-6.91653368
,0,0,1052,-2.737295063,-0.627800847,-0.8067945284,3.35964664,-6.916498481
,0,0,1053,-2.737283894,-0.6280051045,-0.8075138622,3.359659004,-6.916463288
,0,0,1054,-2.737235256,-0.62727671,-0.804140209,3.359717645,-6.916428084
,0,0,1055,-2.737139912,-0.6269014632,-0.8022582996,3.359820178,-6.916392887
,0,0,1056,-2.737106799,-0.6270890125,-0.803088635,3.359847303,-6.916357654
,0,0,1057,-2.737087087,-0.6272422635,-0.8032408736,3.359869771,-6.916322366
,0,0,1058,-2.737197457,-0.6271937503,-0.8031618694,3.359757441,-6.916287093
,0,0,1059,-2.737447613,-0.6279144977,-0.8063384602,3.359492653,-6.916251921
,0,0,1060,-2.737544189,-0.6279782062,-0.8068514601,3.359394327,-6.916216833
,0,0,1061,-2.737340066,-0.6274575637,-0.8039781408,3.359617088,-6.916181696
,0,0,1062,-2.737438002,-0.6274332825,-0.8040811207,3.359517355,-6.916146529
,0,0,1063,-2.737646295,-0.6282272996,-0.8074211171,3.359291223,-6.916111364
,0,0,1064,-2.737550978,-0.6275089139,-0.8045344706,3.35939827,-6.916076166
,0,0,1065,-2.737406378,-0.627271398,-0.8028653003,3.359554321,-6.916041039
,0,0,1066,-2.737549809,-0.6274462255,-0.8040294055,3.359405328,-6.916005927
,0,0,1067,-2.737764118,-0.6282600041,-0.8075208673,3.359174707,-6.915970795
,0,0,1068,-2.737764899,-0.6284000372,-0.8080735088,3.359166322,-6.915935585
,0,0,1069,-2.737757595,-0.628293585,-0.8066960371,3.35919048,-6.915900335
,0,0,1070,-2.737775782,-0.6276877372,-0.8045247173,3.359181295,-6.915865134
,0,0,1071,-2.737610864,-0.6271859687,-0.8023520163,3.359354771,-6.915829964
,0,0,1072,-2.737589216,-0.6269299806,-0.8010996983,3.359383685,-6.915794824
,0,0,1073,-2.737507506,-0.6272496052,-0.802229512,3.359464012,-6.915759682
,0,0,1074,-2.7376888,-0.6275921357,-0.8035800585,3.359273185,-6.915724489
,0,0,1075,-2.738066827,-0.6284344592,-0.8072827051,3.358883238,-6.915689321
,0,0,1076,-2.738161663,-0.6285217044,-0.807938148,3.358785926,-6.915654205
,0,0,1077,-2.738145608,-0.6286642742,-0.8079645857,3.358807964,-6.915619106
,0,0,1078,-2.738012772,-0.6277546053,-0.804623118,3.358954323,-6.915584009
,0,0,1079,-2.737537314,-0.6264427818,-0.7990273541,3.359452651,-6.915548871
,0,0,1080,-2.737767538,-0.6268708452,-0.8002433784,3.359219588,-6.915513686
,0,0,1081,-2.738045185,-0.6280486459,-0.8047430597,3.358925128,-6.915478589
,0,0,1082,-2.738112905,-0.6279974525,-0.8048361251,3.358856553,-6.915443545
,0,0,1083,-2.738334749,-0.6286268367,-0.8077456989,3.358626575,-6.915408413
,0,0,1084,-2.738273895,-0.6283569087,-0.8059434512,3.358686722,-6.915373179
,0,0,1085,-2.73825504,-0.6281914876,-0.8048331962,3.358719657,-6.915337921
,0,0,1086,-2.738205847,-0.6279245496,-0.8041129076,3.358769259,-6.915302677
,0,0,1087,-2.738140165,-0.6277010225,-0.8029360997,3.358843738,-6.915267513
,0,0,1088,-2.738105119,-0.6274040375,-0.8017478603,3.358883384,-6.9152324
,0,0,1089,-2.738195095,-0.6282423703,-0.8050086553,3.358780463,-6.915197231
,0,0,1090,-2.738277366,-0.6281252293,-0.804655745,3.358699722,-6.915162003
,0,0,1091,-2.738568317,-0.6288327553,-0.8077155529,3.35839809,-6.915126827
,0,0,1092,-2.738637658,-0.6288861383,-0.807925791,3.358327148,-6.915091758
,0,0,1093,-2.738630652,-0.6290634325,-0.8082999777,3.358338764,-6.915056765
,0,0,1094,-2.738505747,-0.6283716718,-0.8055397577,3.358470276,-6.915021705
,0,0,1095,-2.738339561,-0.6280295056,-0.8040947303,3.358639724,-6.914986637
,0,0,1096,-2.738486078,-0.6281614413,-0.8039255583,3.35849472,-6.914951546
,0,0,1097,-2.738485001,-0.6283413198,-0.8044563723,3.35849811,-6.914916471
,0,0,1098,-2.738496237,-0.6281424827,-0.8040940184,3.358487801,-6.914881457
,0,0,1099,-2.738589286,-0.6288415995,-0.80710573,3.358388587,-6.914846422
,0,0,1100,-2.738780655,-0.6291372076,-0.8080349753,3.358181934,-6.914811253
,0,0,1101,-2.738676185,-0.6284943184,-0.8050451599,3.358306566,-6.914776116
,0,0,1102,-2.738534421,-0.6277167149,-0.8018878511,3.358464349,-6.914741029
,0,0,1103,-2.738661237,-0.6283045365,-0.8037777416,3.358331052,-6.91470606
,0,0,1104,-2.738683346,-0.6283779602,-0.8040300501,3.35830712,-6.914671083
,0,0,1105,-2.738833306,-0.6291061094,-0.8073949484,3.358139969,-6.914635991
,0,0,1106,-2.73900051,-0.6292754774,-0.8083089372,3.357967696,-6.914600861
,0,0,1107,-2.739065627,-0.629263159,-0.8079911155,3.3579065,-6.914565758
,0,0,1108,-2.738880226,-0.6284999963,-0.8047807605,3.358106783,-6.914530748
,0,0,1109,-2.738866119,-0.6284497467,-0.804246766,3.358125447,-6.914495761
,0,0,1110,-2.738807188,-0.6285395414,-0.8044622191,3.358182424,-6.914460744
,0,0,1111,-2.739048593,-0.6293567833,-0.808304128,3.357924387,-6.914425698
,0,0,1112,-2.739008552,-0.6290860605,-0.807226675,3.357969983,-6.914390694
,0,0,1113,-2.738945379,-0.6285141022,-0.8039263006,3.358050884,-6.914355712
,0,0,1114,-2.738895561,-0.6285443979,-0.8038082662,3.358102144,-6.914320684
,0,0,1115,-2.739117796,-0.6294015882,-0.8077199165,3.357862271,-6.91428557
,0,0,1116,-2.739259107,-0.6295780257,-0.8086314168,3.357721489,-6.914250525
,0,0,1117,-2.739045466,-0.6287634206,-0.8047157941,3.357955418,-6.914215544
,0,0,1118,-2.738795492,-0.6280301365,-0.8012032246,3.358218788,-6.91418056
,0,0,1119,-2.739023922,-0.6288299785,-0.8047934376,3.357971956,-6.914145508
,0,0,1120,-2.739083516,-0.6289330383,-0.8055280042,3.357913481,-6.914110491
,0,0,1121,-2.739275056,-0.6294843596,-0.8075071015,3.357711972,-6.914075528
,0,0,1122,-2.739264344,-0.6296478952,-0.8079130377,3.357720829,-6.914040559
,0,0,1123,-2.739206556,-0.6295774079,-0.807911833,3.357775467,-6.914005526
,0,0,1124,-2.739204645,-0.6290283712,-0.8054938306,3.357792504,-6.91397056
,0,0,1125,-2.739170311,-0.6289267075,-0.8047008389,3.357832766,-6.913935606
,0,0,1126,-2.739178135,-0.6288524584,-0.8042879289,3.357831822,-6.913900668
,0,0,1127,-2.739389131,-0.6297292006,-0.8084199035,3.357599021,-6.913865692
,0,0,1128,-2.739252555,-0.629221398,-0.8060504239,3.357742688,-6.913830627
,0,0,1129,-2.739057842,-0.628290317,-0.8012919421,3.357955411,-6.913795587
,0,0,1130,-2.739038376,-0.6284716188,-0.8020050057,3.357969925,-6.913760572
,0,0,1131,-2.739361638,-0.6296905358,-0.8075229766,3.357624852,-6.913725639
,0,0,1132,-2.739380024,-0.6293331278,-0.8059907216,3.35761688,-6.913690715
,0,0,1133,-2.73914924,-0.6290826501,-0.8044034496,3.357851256,-6.913655689
,0,0,1134,-2.739116918,-0.6289489314,-0.8038624574,3.357887038,-6.913620628
,0,0,1135,-2.739466686,-0.6298795971,-0.8080507955,3.357519058,-6.913585587
,0,0,1136,-2.739396585,-0.629440029,-0.8062039115,3.357596549,-6.91355063
,0,0,1137,-2.739208601,-0.629105092,-0.8044347757,3.357795338,-6.913515688
,0,0,1138,-2.739238123,-0.6293058225,-0.8047058423,3.357758262,-6.913480753
,0,0,1139,-2.739318537,-0.6294152605,-0.8053249531,3.357671989,-6.913445784
,0,0,1140,-2.739206911,-0.6290710564,-0.8038857607,3.357789598,-6.913410864
,0,0,1141,-2.739440964,-0.6299074056,-0.8077364325,3.357546806,-6.913376058
,0,0,1142,-2.739385567,-0.6294307753,-0.8054225453,3.357600664,-6.913341219
,0,0,1143,-2.739582338,-0.6296878033,-0.8063088172,3.357402622,-6.913306395
,0,0,1144,-2.739549731,-0.629449193,-0.8051679721,3.357441205,-6.913271636
,0,0,1145,-2.739304295,-0.6290976414,-0.8031930399,3.357699819,-6.91323684
,0,0,1146,-2.739246193,-0.6286958543,-0.8017236393,3.357760548,-6.913201958
,0,0,1147,-2.739500897,-0.6295144447,-0.8052467382,3.357487818,-6.913167143
,0,0,1148,-2.739587513,-0.6294034886,-0.8047329547,3.357406123,-6.913132384
,0,0,1149,-2.739684554,-0.6302663433,-0.8081862379,3.357294349,-6.913097615
,0,0,1150,-2.73971672,-0.6302295049,-0.8078046094,3.357259995,-6.913062798
,0,0,1151,-2.739821233,-0.6304883184,-0.8089412484,3.357147813,-6.913027976
,0,0,1152,-2.739643133,-0.629729901,-0.8059088273,3.357338107,-6.912993205
,0,0,1153,-2.739504337,-0.6294695665,-0.8039414976,3.357488946,-6.912958464
,0,0,1154,-2.739889143,-0.6304165954,-0.8080574012,3.357083447,-6.912923692
,0,0,1155,-2.73971504,-0.6297025532,-0.80501069,3.357270865,-6.912888928
,0,0,1156,-2.739532316,-0.6290245636,-0.8022903079,3.357464324,-6.912854142
,0,0,1157,-2.739679163,-0.6299063059,-0.8056523483,3.357306194,-6.912819362
,0,0,1158,-2.739684888,-0.6297086643,-0.8049044603,3.357300384,-6.912784649
,0,0,1159,-2.739821032,-0.629966695,-0.8055075085,3.35715289,-6.912749932
,0,0,1160,-2.739926262,-0.6300895652,-0.8059779576,3.357046726,-6.912715193
,0,0,1161,-2.739884581,-0.6304045679,-0.8071776504,3.357090343,-6.912680467
,0,0,1162,-2.739809679,-0.6299316997,-0.8050720138,3.357171142,-6.912645725
,0,0,1163,-2.739816538,-0.6299711135,-0.8049727741,3.35716313,-6.912611057
,0,0,1164,-2.739760331,-0.6298441536,-0.804904101,3.357219438,-6.912576393
,0,0,1165,-2.740010064,-0.6307406114,-0.8084927324,3.356962402,-6.912541766
,0,0,1166,-2.740111984,-0.6307937406,-0.8087931489,3.356856326,-6.912507149
,0,0,1167,-2.739911143,-0.6299801279,-0.8044997318,3.357074073,-6.912472485
,0,0,1168,-2.73978118,-0.6294104108,-0.8022295402,3.357213513,-6.912437853
,0,0,1169,-2.739915999,-0.6301917679,-0.8050676783,3.3570686,-6.912403238
,0,0,1170,-2.739908821,-0.63002402,-0.8047597372,3.357074643,-6.912368599
,0,0,1171,-2.74016782,-0.6309891097,-0.8087910026,3.356794609,-6.912333902
,0,0,1172,-2.74024336,-0.6309184103,-0.8081886063,3.356723307,-6.912299198
,0,0,1173,-2.739874993,-0.6296868253,-0.8021235608,3.357116325,-6.912264544
,0,0,1174,-2.739817069,-0.62922163,-0.8003106636,3.357180096,-6.912229903
,0,0,1175,-2.740138201,-0.6304501916,-0.8054403287,3.356838462,-6.912195234
,0,0,1176,-2.740246327,-0.6307522096,-0.8068275659,3.356725578,-6.912160545
,0,0,1177,-2.740287674,-0.6312429637,-0.8088282915,3.356679928,-6.912125915
,0,0,1178,-2.740399487,-0.6314373036,-0.8094811467,3.356557912,-6.91209131
,0,0,1179,-2.740305315,-0.6311950766,-0.8084082149,3.35665431,-6.912056648
,0,0,1180,-2.740122487,-0.6305330516,-0.8056076851,3.356847534,-6.912022048
,0,0,1181,-2.740112778,-0.6305385713,-0.8047496957,3.356867517,-6.911987535
,0,0,1182,-2.740214988,-0.6305697965,-0.8050500151,3.356762556,-6.911952967
,0,0,1183,-2.740488276,-0.6314829632,-0.8087514089,3.356472815,-6.911918349
,0,0,1184,-2.740457163,-0.6310222754,-0.8062053342,3.356508882,-6.911883693
,0,0,1185,-2.740226937,-0.630575404,-0.8035460717,3.356756201,-6.911849089
,0,0,1186,-2.740109052,-0.6301642222,-0.8020017151,3.356877517,-6.911814534
,0,0,1187,-2.740274686,-0.6309452252,-0.8051468972,3.356697078,-6.911780028
,0,0,1188,-2.740389612,-0.6311008307,-0.8059169669,3.356582725,-6.911745488
,0,0,1189,-2.740502414,-0.6317880867,-0.8088516115,3.35646221,-6.911710987
,0,0,1190,-2.740632439,-0.6319692029,-0.8094012706,3.35632593,-6.91167643
,0,0,1191,-2.740627953,-0.6319324015,-0.8089661481,3.356333297,-6.911641784
,0,0,1192,-2.740400163,-0.6312748978,-0.8059017461,3.356568547,-6.911607109
,0,0,1193,-2.740172791,-0.630485765,-0.8015422857,3.356814376,-6.911572472
,0,0,1194,-2.740373836,-0.6311674215,-0.8045141902,3.356599974,-6.911537954
,0,0,1195,-2.740628718,-0.6321194736,-0.8088239638,3.356326408,-6.911503426
,0,0,1196,-2.740664155,-0.6322452463,-0.8091498922,3.356287106,-6.911468919
,0,0,1197,-2.74043344,-0.631701509,-0.8062704178,3.35653274,-6.911434409
,0,0,1198,-2.740175697,-0.6307048947,-0.8020607034,3.356803339,-6.911399595
,0,0,1199,-2.740290368,-0.6311980567,-0.8040560533,3.356674852,-6.911364593
,0,0,1200,-2.740186949,-0.6309220554,-0.8030257431,3.35677962,-6.91132981
,0,0,1201,-2.740462002,-0.6318491529,-0.8059849447,3.356500625,-6.911295173
,0,0,1202,-2.740666073,-0.6321663836,-0.8076026816,3.356283118,-6.911260729
,0,0,1203,-2.74077269,-0.6325292647,-0.8091484226,3.356168836,-6.911226345
,0,0,1204,-2.74073894,-0.6321844362,-0.8070256067,3.356201642,-6.911191969
,0,0,1205,-2.740494085,-0.6320279186,-0.8060745179,3.356453062,-6.911157314
,0,0,1206,-2.740578702,-0.6319061182,-0.8056422902,3.356369754,-6.911122455
,0,0,1207,-2.740461507,-0.6317456488,-0.8046477084,3.356485861,-6.911087725
,0,0,1208,-2.74057784,-0.6319826343,-0.8054807517,3.356365019,-6.91105318
,0,0,1209,-2.740815767,-0.632760257,-0.8086157376,3.356121464,-6.911018811
,0,0,1210,-2.740886095,-0.6328152488,-0.8090255198,3.356046126,-6.910984318
,0,0,1211,-2.740874221,-0.6329224712,-0.8092659119,3.35605313,-6.910949765
,0,0,1212,-2.740762333,-0.632298155,-0.8065890819,3.356173619,-6.910915346
,0,0,1213,-2.740299862,-0.6309232357,-0.7997790598,3.356664829,-6.91088095
,0,0,1214,-2.740341945,-0.6313091741,-0.8010151053,3.356608079,-6.910846491
,0,0,1215,-2.740678803,-0.6322061418,-0.8046354902,3.356258799,-6.910812129
,0,0,1216,-2.740686443,-0.6322285083,-0.8051264586,3.356247755,-6.910777767
,0,0,1217,-2.740878742,-0.6331744373,-0.8089275813,3.356042431,-6.910743467
,0,0,1218,-2.741030003,-0.6331934917,-0.8089251664,3.355888377,-6.910709312
,0,0,1219,-2.741058856,-0.6332982025,-0.8091475226,3.35585775,-6.910675223
,0,0,1220,-2.740842614,-0.6325946076,-0.8060523331,3.356083348,-6.910641129
,0,0,1221,-2.740643317,-0.6322222539,-0.8036994777,3.356298394,-6.910606988
,0,0,1222,-2.740891837,-0.6328084353,-0.8058281974,3.356034858,-6.910572713
,0,0,1223,-2.740861571,-0.6328117482,-0.8059574389,3.356067408,-6.910538321
,0,0,1224,-2.741041629,-0.633625253,-0.8095238287,3.35586777,-6.910503935
,0,0,1225,-2.740942714,-0.6335954868,-0.8091298442,3.355973459,-6.910469576
,0,0,1226,-2.740807126,-0.6327683468,-0.8052895517,3.35611498,-6.910435297
,0,0,1227,-2.740823987,-0.6326910906,-0.804591602,3.356102978,-6.910401166
,0,0,1228,-2.740837084,-0.6329459242,-0.8055268495,3.356082463,-6.910367056
,0,0,1229,-2.741048428,-0.6338445983,-0.8088008116,3.355863108,-6.910332932
,0,0,1230,-2.741200301,-0.6339557502,-0.8095918913,3.355704126,-6.910298823
,0,0,1231,-2.741152037,-0.6339058129,-0.8091071641,3.355751196,-6.910264707
,0,0,1232,-2.740956635,-0.6332245435,-0.8058620105,3.355953711,-6.910230517
,0,0,1233,-2.740783331,-0.6329593896,-0.8044957758,3.356140359,-6.910196331
,0,0,1234,-2.740716578,-0.6324750257,-0.8023659183,3.356215269,-6.910162136
,0,0,1235,-2.740834297,-0.6331032669,-0.8045723623,3.356082188,-6.910128005
,0,0,1236,-2.74086912,-0.6331402382,-0.8044734058,3.356042455,-6.910093935
,0,0,1237,-2.741060996,-0.6340970665,-0.8082215837,3.355839818,-6.910059922
,0,0,1238,-2.741143552,-0.6342047393,-0.8089583932,3.355749258,-6.910025912
,0,0,1239,-2.741215571,-0.6343109917,-0.809216487,3.355680895,-6.909991874
,0,0,1240,-2.741099479,-0.6336576703,-0.8061721801,3.355804601,-6.909957859
,0,0,1241,-2.740820783,-0.6331167081,-0.803487598,3.35609734,-6.90992388
,0,0,1242,-2.740814408,-0.6329080583,-0.8023160218,3.356103893,-6.909889897
,0,0,1243,-2.740968978,-0.6336355671,-0.8049694843,3.355934549,-6.90985586
,0,0,1244,-2.740944748,-0.633626601,-0.8052410003,3.355957157,-6.909821824
,0,0,1245,-2.741101152,-0.6345932465,-0.8088471745,3.355784895,-6.909787792
,0,0,1246,-2.741155428,-0.6345981481,-0.8090543821,3.355722448,-6.909753735
,0,0,1247,-2.741082904,-0.6342538131,-0.8073405679,3.35580112,-6.909719775
,0,0,1248,-2.74098269,-0.6340776839,-0.8060006492,3.355898459,-6.90968588
,0,0,1249,-2.740865518,-0.6339341688,-0.804900416,3.356028966,-6.909651981
,0,0,1250,-2.74119404,-0.634613302,-0.8076853712,3.355680504,-6.909618046
,0,0,1251,-2.741055826,-0.6342170748,-0.8056884764,3.355823977,-6.909584082
,0,0,1252,-2.740949995,-0.6339154804,-0.8045789673,3.355932151,-6.909550095
,0,0,1253,-2.740961383,-0.6343152595,-0.805666301,3.355917339,-6.909516125
,0,0,1254,-2.741048323,-0.634318638,-0.8055394401,3.355827366,-6.909482203
,0,0,1255,-2.741161916,-0.6350527466,-0.8090165971,3.355693943,-6.909448379
,0,0,1256,-2.741042841,-0.6344515884,-0.8062477074,3.355822114,-6.909414554
,0,0,1257,-2.740924507,-0.6343282362,-0.8048870583,3.355951422,-6.90938074
,0,0,1258,-2.740947629,-0.6344174159,-0.8053192461,3.355924273,-6.909346946
,0,0,1259,-2.74121572,-0.6353214418,-0.8090777897,3.35564076,-6.909313081
,0,0,1260,-2.74129149,-0.6354886601,-0.8094881742,3.355559217,-6.909279112
,0,0,1261,-2.741168379,-0.6353263996,-0.80818573,3.355694241,-6.909245167
,0,0,1262,-2.741075339,-0.6347736304,-0.8060541686,3.355792207,-6.909211285
,0,0,1263,-2.741045866,-0.6347548916,-0.8053098946,3.355826224,-6.90917735
,0,0,1264,-2.74103348,-0.6347175653,-0.8054292422,3.3558385,-6.909143404
,0,0,1265,-2.741178316,-0.6356440029,-0.8088500144,3.35568046,-6.909109606
,0,0,1266,-2.741071339,-0.635050341,-0.8062857419,3.355789873,-6.909075913
,0,0,1267,-2.740969766,-0.6347345036,-0.8044583808,3.355899304,-6.909042284
,0,0,1268,-2.740974534,-0.6348700148,-0.8052208162,3.355889319,-6.909008685
,0,0,1269,-2.741190609,-0.6358090778,-0.8089003008,3.355664511,-6.908975024
,0,0,1270,-2.741148814,-0.6353090573,-0.8063638667,3.355711084,-6.908941243
,0,0,1271,-2.741025771,-0.6350471977,-0.8049000714,3.355838328,-6.90890745
,0,0,1272,-2.741035179,-0.6350562249,-0.804630106,3.355829454,-6.908873668
,0,0,1273,-2.741109397,-0.6359960099,-0.8084841393,3.355742109,-6.908839896
,0,0,1274,-2.741101161,-0.6354562921,-0.8064084618,3.355755563,-6.90880611
,0,0,1275,-2.740985544,-0.6351649181,-0.8048337993,3.355875484,-6.908772385
,0,0,1276,-2.740837893,-0.6347811842,-0.8026304341,3.356028775,-6.908738738
,0,0,1277,-2.741027243,-0.6356451317,-0.8059058832,3.355834864,-6.90870506
,0,0,1278,-2.741065284,-0.635459231,-0.8053536512,3.355800029,-6.908671405
,0,0,1279,-2.741283738,-0.6364133512,-0.8093517869,3.355562875,-6.908637715
,0,0,1280,-2.741291743,-0.6363777209,-0.8088247285,3.355555335,-6.908603969
,0,0,1281,-2.741213302,-0.6365095633,-0.8088086265,3.355642127,-6.908570238
,0,0,1282,-2.741150484,-0.635894831,-0.8060764546,3.355713732,-6.90853654
,0,0,1283,-2.740905441,-0.6353140119,-0.8038499391,3.355968624,-6.908502934
,0,0,1284,-2.740900388,-0.635157408,-0.8027205617,3.355981612,-6.908469353
,0,0,1285,-2.740983442,-0.6359037402,-0.8053569535,3.35589582,-6.908435776
,0,0,1286,-2.741027019,-0.635860819,-0.8051260998,3.355849542,-6.908402141
,0,0,1287,-2.741255124,-0.6367366387,-0.8088682836,3.355606587,-6.908368485
,0,0,1288,-2.741295011,-0.636802482,-0.8091629641,3.355566925,-6.908334836
