"Density","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.6545,7.756e+05,0,1.7669e-05,0.17047,213.89,-1.4907,0,3.0773e+05,-2.8509e+16,0,0,0,283.52,0,,21.28,21.28,0,0
3.6543,7.7556e+05,0,1.7668e-05,0.17084,214.34,-1.5085,0,3.0771e+05,-2.8625e+16,0,0,0,283.51,0,,21.44,21.44,0,0
3.6541,7.7553e+05,0,1.7668e-05,0.17121,214.78,-1.5263,0,3.0768e+05,-2.874e+16,0,0,0,283.51,0,,21.6,21.6,0,0
3.6539,7.7549e+05,0,1.7668e-05,0.17158,215.23,-1.5442,0,3.0766e+05,-2.8856e+16,0,0,0,283.5,0,,21.76,21.76,0,0
3.6537,7.7545e+05,0,1.7667e-05,0.17195,215.68,-1.562,0,3.0763e+05,-2.8972e+16,0,0,0,283.49,0,,21.92,21.92,0,0
3.6535,7.7542e+05,0,1.7667e-05,0.17232,216.13,-1.5798,0,3.0761e+05,-2.9088e+16,0,0,0,283.49,0,,22.08,22.08,0,0
3.6533,7.7538e+05,0,1.7667e-05,0.17269,216.58,-1.5976,0,3.0758e+05,-2.9204e+16,0,0,0,283.48,0,,22.24,22.24,0,0
3.653,7.7534e+05,0,1.7666e-05,0.17305,217.02,-1.6154,0,3.0756e+05,-2.932e+16,0,0,0,283.47,0,,22.4,22.4,0,0
3.6528,7.7531e+05,0,1.7666e-05,0.17342,217.47,-1.6332,0,3.0753e+05,-2.9435e+16,0,0,0,283.47,0,,22.56,22.56,0,0
3.6526,7.7527e+05,0,1.7666e-05,0.17379,217.92,-1.651,0,3.075e+05,-2.9551e+16,0,0,0,283.46,0,,22.72,22.72,0,0
3.6524,7.7523e+05,0,1.7665e-05,0.17416,218.37,-1.6688,0,3.0748e+05,-2.9667e+16,0,0,0,283.45,0,,22.88,22.88,0,0
3.6522,7.752e+05,0,1.7665e-05,0.17453,218.82,-1.6867,0,3.0745e+05,-2.9783e+16,0,0,0,283.45,0,,23.04,23.04,0,0
3.652,7.7516e+05,0,1.7665e-05,0.1749,219.26,-1.7045,0,3.0743e+05,-2.9899e+16,0,0,0,283.44,0,,23.2,23.2,0,0
3.6518,7.7512e+05,0,1.7664e-05,0.17527,219.71,-1.7223,0,3.074e+05,-3.0015e+16,0,0,0,283.43,0,,23.36,23.36,0,0
3.6516,7.7509e+05,0,1.7664e-05,0.17564,220.16,-1.7401,0,3.0738e+05,-3.013e+16,0,0,0,283.42,0,,23.52,23.52,0,0
3.6513,7.7505e+05,0,1.7664e-05,0.17601,220.61,-1.7579,0,3.0735e+05,-3.0246e+16,0,0,0,283.42,0,,23.68,23.68,0,0
3.6511,7.7501e+05,0,1.7663e-05,0.17638,221.06,-1.7757,0,3.0733e+05,-3.0362e+16,0,0,0,283.41,0,,23.84,23.84,0,0
3.6509,7.7498e+05,0,1.7663e-05,0.17675,221.5,-1.7935,0,3.073e+05,-3.0478e+16,0,0,0,283.4,0,,24,24,0,0
3.6507,7.7494e+05,0,1.7663e-05,0.17712,221.95,-1.8113,0,3.0728e+05,-3.0594e+16,0,0,0,283.4,0,,24.16,24.16,0,0
